"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"7813","Promotor500","H2AK121ub",0,"control9_leaves",-20,"Intermediate Expression",13
"7814","Gene20","H2AK121ub",0,"control9_leaves",20,"Intermediate Expression",13
"7815","Gene40","H2AK121ub",0,"control9_leaves",40,"Intermediate Expression",13
"7816","Gene60","H2AK121ub",0,"control9_leaves",60,"Intermediate Expression",13
"7817","Gene80","H2AK121ub",0,"control9_leaves",80,"Intermediate Expression",13
"7818","Gene100","H2AK121ub",0,"control9_leaves",100,"Intermediate Expression",13
"7819","Downstream","H2AK121ub",0,"control9_leaves",120,"Intermediate Expression",13
"7820","DownstreamIntergenic","H2AK121ub",0,"control9_leaves",140,"Intermediate Expression",13
"7821","UpstreamIntergenic","H3ac",0,"control9_leaves",-60,"Intermediate Expression",13
"7822","Promotor1000","H3ac",0,"control9_leaves",-40,"Intermediate Expression",13
"7823","Promotor500","H3ac",0,"control9_leaves",-20,"Intermediate Expression",13
"7824","Gene20","H3ac",0,"control9_leaves",20,"Intermediate Expression",13
"7825","Gene40","H3ac",0,"control9_leaves",40,"Intermediate Expression",13
"7826","Gene60","H3ac",0,"control9_leaves",60,"Intermediate Expression",13
"7827","Gene80","H3ac",0,"control9_leaves",80,"Intermediate Expression",13
"7828","Gene100","H3ac",0,"control9_leaves",100,"Intermediate Expression",13
"7829","Downstream","H3ac",0,"control9_leaves",120,"Intermediate Expression",13
"7830","DownstreamIntergenic","H3ac",0,"control9_leaves",140,"Intermediate Expression",13
"7831","UpstreamIntergenic","H3K4me3",0.023922579478135,"control9_leaves",-60,"Intermediate Expression",13
"7832","Promotor1000","H3K4me3",0.182384615384615,"control9_leaves",-40,"Intermediate Expression",13
"7833","Promotor500","H3K4me3",0.165230769230769,"control9_leaves",-20,"Intermediate Expression",13
"7834","Gene20","H3K4me3",0.924716159223089,"control9_leaves",20,"Intermediate Expression",13
"7835","Gene40","H3K4me3",0.621859883711881,"control9_leaves",40,"Intermediate Expression",13
"7836","Gene60","H3K4me3",0.343526350032518,"control9_leaves",60,"Intermediate Expression",13
"7837","Gene80","H3K4me3",0.237145483072209,"control9_leaves",80,"Intermediate Expression",13
"7838","Gene100","H3K4me3",0.0507922197237196,"control9_leaves",100,"Intermediate Expression",13
"7839","Downstream","H3K4me3",0.0215384615384615,"control9_leaves",120,"Intermediate Expression",13
"7840","DownstreamIntergenic","H3K4me3",0,"control9_leaves",140,"Intermediate Expression",13
"7841","UpstreamIntergenic","H3K36me3",0.0237416904083571,"control9_leaves",-60,"Intermediate Expression",13
"7842","Promotor1000","H3K36me3",0.230769230769231,"control9_leaves",-40,"Intermediate Expression",13
"7843","Promotor500","H3K36me3",0.230769230769231,"control9_leaves",-20,"Intermediate Expression",13
"7844","Gene20","H3K36me3",0.717368070820681,"control9_leaves",20,"Intermediate Expression",13
"7845","Gene40","H3K36me3",0.798389133668373,"control9_leaves",40,"Intermediate Expression",13
"7846","Gene60","H3K36me3",0.714811329380287,"control9_leaves",60,"Intermediate Expression",13
"7847","Gene80","H3K36me3",0.340571377222608,"control9_leaves",80,"Intermediate Expression",13
"7848","Gene100","H3K36me3",0.0430600697997364,"control9_leaves",100,"Intermediate Expression",13
"7849","Downstream","H3K36me3",0.000384615384615385,"control9_leaves",120,"Intermediate Expression",13
"7850","DownstreamIntergenic","H3K36me3",0,"control9_leaves",140,"Intermediate Expression",13
"7851","UpstreamIntergenic","H3K27ac",0,"control9_leaves",-60,"Intermediate Expression",13
"7852","Promotor1000","H3K27ac",0,"control9_leaves",-40,"Intermediate Expression",13
"7853","Promotor500","H3K27ac",0,"control9_leaves",-20,"Intermediate Expression",13
"7854","Gene20","H3K27ac",0,"control9_leaves",20,"Intermediate Expression",13
"7855","Gene40","H3K27ac",0,"control9_leaves",40,"Intermediate Expression",13
"7856","Gene60","H3K27ac",0,"control9_leaves",60,"Intermediate Expression",13
"7857","Gene80","H3K27ac",0,"control9_leaves",80,"Intermediate Expression",13
"7858","Gene100","H3K27ac",0,"control9_leaves",100,"Intermediate Expression",13
"7859","Downstream","H3K27ac",0,"control9_leaves",120,"Intermediate Expression",13
"7860","DownstreamIntergenic","H3K27ac",0,"control9_leaves",140,"Intermediate Expression",13
"7861","UpstreamIntergenic","H4K5ac",0,"control9_leaves",-60,"Intermediate Expression",13
"7862","Promotor1000","H4K5ac",0,"control9_leaves",-40,"Intermediate Expression",13
"7863","Promotor500","H4K5ac",0,"control9_leaves",-20,"Intermediate Expression",13
"7864","Gene20","H4K5ac",0,"control9_leaves",20,"Intermediate Expression",13
"7865","Gene40","H4K5ac",0,"control9_leaves",40,"Intermediate Expression",13
"7866","Gene60","H4K5ac",0,"control9_leaves",60,"Intermediate Expression",13
"7867","Gene80","H4K5ac",0,"control9_leaves",80,"Intermediate Expression",13
"7868","Gene100","H4K5ac",0,"control9_leaves",100,"Intermediate Expression",13
"7869","Downstream","H4K5ac",0,"control9_leaves",120,"Intermediate Expression",13
"7870","DownstreamIntergenic","H4K5ac",0,"control9_leaves",140,"Intermediate Expression",13
"7871","UpstreamIntergenic","H4K8ac",0,"control9_leaves",-60,"Intermediate Expression",13
"7872","Promotor1000","H4K8ac",0,"control9_leaves",-40,"Intermediate Expression",13
"7873","Promotor500","H4K8ac",0,"control9_leaves",-20,"Intermediate Expression",13
"7874","Gene20","H4K8ac",0,"control9_leaves",20,"Intermediate Expression",13
"7875","Gene40","H4K8ac",0,"control9_leaves",40,"Intermediate Expression",13
"7876","Gene60","H4K8ac",0,"control9_leaves",60,"Intermediate Expression",13
"7877","Gene80","H4K8ac",0,"control9_leaves",80,"Intermediate Expression",13
"7878","Gene100","H4K8ac",0,"control9_leaves",100,"Intermediate Expression",13
"7879","Downstream","H4K8ac",0,"control9_leaves",120,"Intermediate Expression",13
"7880","DownstreamIntergenic","H4K8ac",0,"control9_leaves",140,"Intermediate Expression",13
"7881","UpstreamIntergenic","H3-1",0,"control9_leaves",-60,"Intermediate Expression",13
"7882","Promotor1000","H3-1",0,"control9_leaves",-40,"Intermediate Expression",13
"7883","Promotor500","H3-1",0,"control9_leaves",-20,"Intermediate Expression",13
"7884","Gene20","H3-1",0,"control9_leaves",20,"Intermediate Expression",13
"7885","Gene40","H3-1",0,"control9_leaves",40,"Intermediate Expression",13
"7886","Gene60","H3-1",0,"control9_leaves",60,"Intermediate Expression",13
"7887","Gene80","H3-1",0,"control9_leaves",80,"Intermediate Expression",13
"7888","Gene100","H3-1",0,"control9_leaves",100,"Intermediate Expression",13
"7889","Downstream","H3-1",0,"control9_leaves",120,"Intermediate Expression",13
"7890","DownstreamIntergenic","H3-1",0,"control9_leaves",140,"Intermediate Expression",13
"7891","UpstreamIntergenic","H3K9ac",0.0304013535339065,"control9_leaves",-60,"Intermediate Expression",13
"7892","Promotor1000","H3K9ac",0.183846153846154,"control9_leaves",-40,"Intermediate Expression",13
"7893","Promotor500","H3K9ac",0.165538461538462,"control9_leaves",-20,"Intermediate Expression",13
"7894","Gene20","H3K9ac",0.887204166678366,"control9_leaves",20,"Intermediate Expression",13
"7895","Gene40","H3K9ac",0.559945255988066,"control9_leaves",40,"Intermediate Expression",13
"7896","Gene60","H3K9ac",0.326921531331547,"control9_leaves",60,"Intermediate Expression",13
"7897","Gene80","H3K9ac",0.206376300864275,"control9_leaves",80,"Intermediate Expression",13
"7898","Gene100","H3K9ac",0.0447440127260919,"control9_leaves",100,"Intermediate Expression",13
"7899","Downstream","H3K9ac",0.0473076923076923,"control9_leaves",120,"Intermediate Expression",13
"7900","DownstreamIntergenic","H3K9ac",0,"control9_leaves",140,"Intermediate Expression",13
"7901","UpstreamIntergenic","H4K12ac",0,"control9_leaves",-60,"Intermediate Expression",13
"7902","Promotor1000","H4K12ac",0,"control9_leaves",-40,"Intermediate Expression",13
"7903","Promotor500","H4K12ac",0,"control9_leaves",-20,"Intermediate Expression",13
"7904","Gene20","H4K12ac",0,"control9_leaves",20,"Intermediate Expression",13
"7905","Gene40","H4K12ac",0,"control9_leaves",40,"Intermediate Expression",13
"7906","Gene60","H4K12ac",0,"control9_leaves",60,"Intermediate Expression",13
"7907","Gene80","H4K12ac",0,"control9_leaves",80,"Intermediate Expression",13
"7908","Gene100","H4K12ac",0,"control9_leaves",100,"Intermediate Expression",13
"7909","Downstream","H4K12ac",0,"control9_leaves",120,"Intermediate Expression",13
"7910","DownstreamIntergenic","H4K12ac",0,"control9_leaves",140,"Intermediate Expression",13
"7911","UpstreamIntergenic","H3K27me1",0,"control9_leaves",-60,"Intermediate Expression",13
"7912","Promotor1000","H3K27me1",0.0728461538461539,"control9_leaves",-40,"Intermediate Expression",13
"7913","Promotor500","H3K27me1",0.00446153846153846,"control9_leaves",-20,"Intermediate Expression",13
"7914","Gene20","H3K27me1",0.0205435079105631,"control9_leaves",20,"Intermediate Expression",13
"7915","Gene40","H3K27me1",0.169769998123214,"control9_leaves",40,"Intermediate Expression",13
"7916","Gene60","H3K27me1",0.242372818839234,"control9_leaves",60,"Intermediate Expression",13
"7917","Gene80","H3K27me1",0.339558612804125,"control9_leaves",80,"Intermediate Expression",13
"7918","Gene100","H3K27me1",0.10442933081354,"control9_leaves",100,"Intermediate Expression",13
"7919","Downstream","H3K27me1",0.005,"control9_leaves",120,"Intermediate Expression",13
"7920","DownstreamIntergenic","H3K27me1",0,"control9_leaves",140,"Intermediate Expression",13
"7921","UpstreamIntergenic","H4K16ac",0,"control9_leaves",-60,"Intermediate Expression",13
"7922","Promotor1000","H4K16ac",0,"control9_leaves",-40,"Intermediate Expression",13
"7923","Promotor500","H4K16ac",0,"control9_leaves",-20,"Intermediate Expression",13
"7924","Gene20","H4K16ac",0,"control9_leaves",20,"Intermediate Expression",13
"7925","Gene40","H4K16ac",0,"control9_leaves",40,"Intermediate Expression",13
"7926","Gene60","H4K16ac",0,"control9_leaves",60,"Intermediate Expression",13
"7927","Gene80","H4K16ac",0,"control9_leaves",80,"Intermediate Expression",13
"7928","Gene100","H4K16ac",0,"control9_leaves",100,"Intermediate Expression",13
"7929","Downstream","H4K16ac",0,"control9_leaves",120,"Intermediate Expression",13
"7930","DownstreamIntergenic","H4K16ac",0,"control9_leaves",140,"Intermediate Expression",13
"7931","UpstreamIntergenic","H3K14ac",0,"control9_leaves",-60,"Intermediate Expression",13
"7932","Promotor1000","H3K14ac",0,"control9_leaves",-40,"Intermediate Expression",13
"7933","Promotor500","H3K14ac",0,"control9_leaves",-20,"Intermediate Expression",13
"7934","Gene20","H3K14ac",0,"control9_leaves",20,"Intermediate Expression",13
"7935","Gene40","H3K14ac",0,"control9_leaves",40,"Intermediate Expression",13
"7936","Gene60","H3K14ac",0,"control9_leaves",60,"Intermediate Expression",13
"7937","Gene80","H3K14ac",0,"control9_leaves",80,"Intermediate Expression",13
"7938","Gene100","H3K14ac",0,"control9_leaves",100,"Intermediate Expression",13
"7939","Downstream","H3K14ac",0,"control9_leaves",120,"Intermediate Expression",13
"7940","DownstreamIntergenic","H3K14ac",0,"control9_leaves",140,"Intermediate Expression",13
"7941","UpstreamIntergenic","H2A",0,"control9_leaves",-60,"Intermediate Expression",13
"7942","Promotor1000","H2A",0.0686153846153846,"control9_leaves",-40,"Intermediate Expression",13
"7943","Promotor500","H2A",0,"control9_leaves",-20,"Intermediate Expression",13
"7944","Gene20","H2A",0.0832294232100098,"control9_leaves",20,"Intermediate Expression",13
"7945","Gene40","H2A",0.476306467993738,"control9_leaves",40,"Intermediate Expression",13
"7946","Gene60","H2A",0.656505445414696,"control9_leaves",60,"Intermediate Expression",13
"7947","Gene80","H2A",0.556428750476558,"control9_leaves",80,"Intermediate Expression",13
"7948","Gene100","H2A",0.241744508093709,"control9_leaves",100,"Intermediate Expression",13
"7949","Downstream","H2A",0.0911538461538462,"control9_leaves",120,"Intermediate Expression",13
"7950","DownstreamIntergenic","H2A",0,"control9_leaves",140,"Intermediate Expression",13
"7951","UpstreamIntergenic","H3",0,"control9_leaves",-60,"Intermediate Expression",13
"7952","Promotor1000","H3",0,"control9_leaves",-40,"Intermediate Expression",13
"7953","Promotor500","H3",0,"control9_leaves",-20,"Intermediate Expression",13
"7954","Gene20","H3",0,"control9_leaves",20,"Intermediate Expression",13
"7955","Gene40","H3",0,"control9_leaves",40,"Intermediate Expression",13
"7956","Gene60","H3",0,"control9_leaves",60,"Intermediate Expression",13
"7957","Gene80","H3",0,"control9_leaves",80,"Intermediate Expression",13
"7958","Gene100","H3",0,"control9_leaves",100,"Intermediate Expression",13
"7959","Downstream","H3",0,"control9_leaves",120,"Intermediate Expression",13
"7960","DownstreamIntergenic","H3",0,"control9_leaves",140,"Intermediate Expression",13
"7961","UpstreamIntergenic","H2A-X",0,"control9_leaves",-60,"Intermediate Expression",13
"7962","Promotor1000","H2A-X",0,"control9_leaves",-40,"Intermediate Expression",13
"7963","Promotor500","H2A-X",0,"control9_leaves",-20,"Intermediate Expression",13
"7964","Gene20","H2A-X",0,"control9_leaves",20,"Intermediate Expression",13
"7965","Gene40","H2A-X",0.0499052755542058,"control9_leaves",40,"Intermediate Expression",13
"7966","Gene60","H2A-X",0.0201566793534541,"control9_leaves",60,"Intermediate Expression",13
"7967","Gene80","H2A-X",0,"control9_leaves",80,"Intermediate Expression",13
"7968","Gene100","H2A-X",0,"control9_leaves",100,"Intermediate Expression",13
"7969","Downstream","H2A-X",0.0511538461538462,"control9_leaves",120,"Intermediate Expression",13
"7970","DownstreamIntergenic","H2A-X",0,"control9_leaves",140,"Intermediate Expression",13
"7971","UpstreamIntergenic","H3K18ac",0,"control9_leaves",-60,"Intermediate Expression",13
"7972","Promotor1000","H3K18ac",0,"control9_leaves",-40,"Intermediate Expression",13
"7973","Promotor500","H3K18ac",0,"control9_leaves",-20,"Intermediate Expression",13
"7974","Gene20","H3K18ac",0,"control9_leaves",20,"Intermediate Expression",13
"7975","Gene40","H3K18ac",0,"control9_leaves",40,"Intermediate Expression",13
"7976","Gene60","H3K18ac",0,"control9_leaves",60,"Intermediate Expression",13
"7977","Gene80","H3K18ac",0,"control9_leaves",80,"Intermediate Expression",13
"7978","Gene100","H3K18ac",0,"control9_leaves",100,"Intermediate Expression",13
"7979","Downstream","H3K18ac",0,"control9_leaves",120,"Intermediate Expression",13
"7980","DownstreamIntergenic","H3K18ac",0,"control9_leaves",140,"Intermediate Expression",13
"7981","UpstreamIntergenic","H3-3",0,"control9_leaves",-60,"High Expression",3
"7982","Promotor1000","H3-3",0,"control9_leaves",-40,"High Expression",3
"7983","Promotor500","H3-3",0,"control9_leaves",-20,"High Expression",3
"7984","Gene20","H3-3",0,"control9_leaves",20,"High Expression",3
"7985","Gene40","H3-3",0,"control9_leaves",40,"High Expression",3
"7986","Gene60","H3-3",0,"control9_leaves",60,"High Expression",3
"7987","Gene80","H3-3",0,"control9_leaves",80,"High Expression",3
"7988","Gene100","H3-3",0,"control9_leaves",100,"High Expression",3
"7989","Downstream","H3-3",0,"control9_leaves",120,"High Expression",3
"7990","DownstreamIntergenic","H3-3",0,"control9_leaves",140,"High Expression",3
"7991","UpstreamIntergenic","H3K9me2",0,"control9_leaves",-60,"High Expression",3
"7992","Promotor1000","H3K9me2",0,"control9_leaves",-40,"High Expression",3
"7993","Promotor500","H3K9me2",0,"control9_leaves",-20,"High Expression",3
"7994","Gene20","H3K9me2",0,"control9_leaves",20,"High Expression",3
"7995","Gene40","H3K9me2",0,"control9_leaves",40,"High Expression",3
"7996","Gene60","H3K9me2",0,"control9_leaves",60,"High Expression",3
"7997","Gene80","H3K9me2",0,"control9_leaves",80,"High Expression",3
"7998","Gene100","H3K9me2",0,"control9_leaves",100,"High Expression",3
"7999","Downstream","H3K9me2",0,"control9_leaves",120,"High Expression",3
"8000","DownstreamIntergenic","H3K9me2",0,"control9_leaves",140,"High Expression",3
"8001","UpstreamIntergenic","H3K27me3",0,"control9_leaves",-60,"High Expression",3
"8002","Promotor1000","H3K27me3",0,"control9_leaves",-40,"High Expression",3
"8003","Promotor500","H3K27me3",0,"control9_leaves",-20,"High Expression",3
"8004","Gene20","H3K27me3",0,"control9_leaves",20,"High Expression",3
"8005","Gene40","H3K27me3",0,"control9_leaves",40,"High Expression",3
"8006","Gene60","H3K27me3",0,"control9_leaves",60,"High Expression",3
"8007","Gene80","H3K27me3",0,"control9_leaves",80,"High Expression",3
"8008","Gene100","H3K27me3",0,"control9_leaves",100,"High Expression",3
"8009","Downstream","H3K27me3",0,"control9_leaves",120,"High Expression",3
"8010","DownstreamIntergenic","H3K27me3",0,"control9_leaves",140,"High Expression",3
"8011","UpstreamIntergenic","H2A-Z",0,"control9_leaves",-60,"High Expression",3
"8012","Promotor1000","H2A-Z",0,"control9_leaves",-40,"High Expression",3
"8013","Promotor500","H2A-Z",0,"control9_leaves",-20,"High Expression",3
"8014","Gene20","H2A-Z",0,"control9_leaves",20,"High Expression",3
"8015","Gene40","H2A-Z",0,"control9_leaves",40,"High Expression",3
"8016","Gene60","H2A-Z",0,"control9_leaves",60,"High Expression",3
"8017","Gene80","H2A-Z",0,"control9_leaves",80,"High Expression",3
"8018","Gene100","H2A-Z",0,"control9_leaves",100,"High Expression",3
"8019","Downstream","H2A-Z",0,"control9_leaves",120,"High Expression",3
"8020","DownstreamIntergenic","H2A-Z",0,"control9_leaves",140,"High Expression",3
"8021","UpstreamIntergenic","H2AK121ub",0,"control9_leaves",-60,"High Expression",3
"8022","Promotor1000","H2AK121ub",0,"control9_leaves",-40,"High Expression",3
"8023","Promotor500","H2AK121ub",0,"control9_leaves",-20,"High Expression",3
"8024","Gene20","H2AK121ub",0,"control9_leaves",20,"High Expression",3
"8025","Gene40","H2AK121ub",0,"control9_leaves",40,"High Expression",3
"8026","Gene60","H2AK121ub",0,"control9_leaves",60,"High Expression",3
"8027","Gene80","H2AK121ub",0,"control9_leaves",80,"High Expression",3
"8028","Gene100","H2AK121ub",0,"control9_leaves",100,"High Expression",3
"8029","Downstream","H2AK121ub",0,"control9_leaves",120,"High Expression",3
"8030","DownstreamIntergenic","H2AK121ub",0,"control9_leaves",140,"High Expression",3
"8031","UpstreamIntergenic","H3ac",0,"control9_leaves",-60,"High Expression",3
"8032","Promotor1000","H3ac",0,"control9_leaves",-40,"High Expression",3
"8033","Promotor500","H3ac",0,"control9_leaves",-20,"High Expression",3
"8034","Gene20","H3ac",0,"control9_leaves",20,"High Expression",3
"8035","Gene40","H3ac",0,"control9_leaves",40,"High Expression",3
"8036","Gene60","H3ac",0,"control9_leaves",60,"High Expression",3
"8037","Gene80","H3ac",0,"control9_leaves",80,"High Expression",3
"8038","Gene100","H3ac",0,"control9_leaves",100,"High Expression",3
"8039","Downstream","H3ac",0,"control9_leaves",120,"High Expression",3
"8040","DownstreamIntergenic","H3ac",0,"control9_leaves",140,"High Expression",3
"8041","UpstreamIntergenic","H3K4me3",0,"control9_leaves",-60,"High Expression",3
"8042","Promotor1000","H3K4me3",0.0206666666666667,"control9_leaves",-40,"High Expression",3
"8043","Promotor500","H3K4me3",0.034,"control9_leaves",-20,"High Expression",3
"8044","Gene20","H3K4me3",0.969246540235791,"control9_leaves",20,"High Expression",3
"8045","Gene40","H3K4me3",1,"control9_leaves",40,"High Expression",3
"8046","Gene60","H3K4me3",0.887719298245614,"control9_leaves",60,"High Expression",3
"8047","Gene80","H3K4me3",0.666666666666667,"control9_leaves",80,"High Expression",3
"8048","Gene100","H3K4me3",0.420965801581649,"control9_leaves",100,"High Expression",3
"8049","Downstream","H3K4me3",0,"control9_leaves",120,"High Expression",3
"8050","DownstreamIntergenic","H3K4me3",0,"control9_leaves",140,"High Expression",3
"8051","UpstreamIntergenic","H3K36me3",0,"control9_leaves",-60,"High Expression",3
"8052","Promotor1000","H3K36me3",0.022,"control9_leaves",-40,"High Expression",3
"8053","Promotor500","H3K36me3",0,"control9_leaves",-20,"High Expression",3
"8054","Gene20","H3K36me3",0.484574044379417,"control9_leaves",20,"High Expression",3
"8055","Gene40","H3K36me3",1,"control9_leaves",40,"High Expression",3
"8056","Gene60","H3K36me3",0.833333333333333,"control9_leaves",60,"High Expression",3
"8057","Gene80","H3K36me3",0.666666666666667,"control9_leaves",80,"High Expression",3
"8058","Gene100","H3K36me3",0.141712490828861,"control9_leaves",100,"High Expression",3
"8059","Downstream","H3K36me3",0,"control9_leaves",120,"High Expression",3
"8060","DownstreamIntergenic","H3K36me3",0,"control9_leaves",140,"High Expression",3
"8061","UpstreamIntergenic","H3K27ac",0,"control9_leaves",-60,"High Expression",3
"8062","Promotor1000","H3K27ac",0,"control9_leaves",-40,"High Expression",3
"8063","Promotor500","H3K27ac",0,"control9_leaves",-20,"High Expression",3
"8064","Gene20","H3K27ac",0,"control9_leaves",20,"High Expression",3
"8065","Gene40","H3K27ac",0,"control9_leaves",40,"High Expression",3
"8066","Gene60","H3K27ac",0,"control9_leaves",60,"High Expression",3
"8067","Gene80","H3K27ac",0,"control9_leaves",80,"High Expression",3
"8068","Gene100","H3K27ac",0,"control9_leaves",100,"High Expression",3
"8069","Downstream","H3K27ac",0,"control9_leaves",120,"High Expression",3
"8070","DownstreamIntergenic","H3K27ac",0,"control9_leaves",140,"High Expression",3
"8071","UpstreamIntergenic","H4K5ac",0,"control9_leaves",-60,"High Expression",3
"8072","Promotor1000","H4K5ac",0,"control9_leaves",-40,"High Expression",3
"8073","Promotor500","H4K5ac",0,"control9_leaves",-20,"High Expression",3
"8074","Gene20","H4K5ac",0,"control9_leaves",20,"High Expression",3
"8075","Gene40","H4K5ac",0,"control9_leaves",40,"High Expression",3
"8076","Gene60","H4K5ac",0,"control9_leaves",60,"High Expression",3
"8077","Gene80","H4K5ac",0,"control9_leaves",80,"High Expression",3
"8078","Gene100","H4K5ac",0,"control9_leaves",100,"High Expression",3
"8079","Downstream","H4K5ac",0,"control9_leaves",120,"High Expression",3
"8080","DownstreamIntergenic","H4K5ac",0,"control9_leaves",140,"High Expression",3
"8081","UpstreamIntergenic","H4K8ac",0,"control9_leaves",-60,"High Expression",3
"8082","Promotor1000","H4K8ac",0,"control9_leaves",-40,"High Expression",3
"8083","Promotor500","H4K8ac",0,"control9_leaves",-20,"High Expression",3
"8084","Gene20","H4K8ac",0,"control9_leaves",20,"High Expression",3
"8085","Gene40","H4K8ac",0,"control9_leaves",40,"High Expression",3
"8086","Gene60","H4K8ac",0,"control9_leaves",60,"High Expression",3
"8087","Gene80","H4K8ac",0,"control9_leaves",80,"High Expression",3
"8088","Gene100","H4K8ac",0,"control9_leaves",100,"High Expression",3
"8089","Downstream","H4K8ac",0,"control9_leaves",120,"High Expression",3
"8090","DownstreamIntergenic","H4K8ac",0,"control9_leaves",140,"High Expression",3
"8091","UpstreamIntergenic","H3-1",0,"control9_leaves",-60,"High Expression",3
"8092","Promotor1000","H3-1",0,"control9_leaves",-40,"High Expression",3
"8093","Promotor500","H3-1",0,"control9_leaves",-20,"High Expression",3
"8094","Gene20","H3-1",0,"control9_leaves",20,"High Expression",3
"8095","Gene40","H3-1",0,"control9_leaves",40,"High Expression",3
"8096","Gene60","H3-1",0,"control9_leaves",60,"High Expression",3
"8097","Gene80","H3-1",0,"control9_leaves",80,"High Expression",3
"8098","Gene100","H3-1",0,"control9_leaves",100,"High Expression",3
"8099","Downstream","H3-1",0,"control9_leaves",120,"High Expression",3
"8100","DownstreamIntergenic","H3-1",0,"control9_leaves",140,"High Expression",3
"8101","UpstreamIntergenic","H3K9ac",0,"control9_leaves",-60,"High Expression",3
"8102","Promotor1000","H3K9ac",0.0773333333333333,"control9_leaves",-40,"High Expression",3
"8103","Promotor500","H3K9ac",0.0593333333333333,"control9_leaves",-20,"High Expression",3
"8104","Gene20","H3K9ac",0.92653340167439,"control9_leaves",20,"High Expression",3
"8105","Gene40","H3K9ac",1,"control9_leaves",40,"High Expression",3
"8106","Gene60","H3K9ac",0.582912316763095,"control9_leaves",60,"High Expression",3
"8107","Gene80","H3K9ac",0.206933677864602,"control9_leaves",80,"High Expression",3
"8108","Gene100","H3K9ac",0,"control9_leaves",100,"High Expression",3
"8109","Downstream","H3K9ac",0,"control9_leaves",120,"High Expression",3
"8110","DownstreamIntergenic","H3K9ac",0,"control9_leaves",140,"High Expression",3
"8111","UpstreamIntergenic","H4K12ac",0,"control9_leaves",-60,"High Expression",3
"8112","Promotor1000","H4K12ac",0,"control9_leaves",-40,"High Expression",3
"8113","Promotor500","H4K12ac",0,"control9_leaves",-20,"High Expression",3
"8114","Gene20","H4K12ac",0,"control9_leaves",20,"High Expression",3
"8115","Gene40","H4K12ac",0,"control9_leaves",40,"High Expression",3
"8116","Gene60","H4K12ac",0,"control9_leaves",60,"High Expression",3
"8117","Gene80","H4K12ac",0,"control9_leaves",80,"High Expression",3
"8118","Gene100","H4K12ac",0,"control9_leaves",100,"High Expression",3
"8119","Downstream","H4K12ac",0,"control9_leaves",120,"High Expression",3
"8120","DownstreamIntergenic","H4K12ac",0,"control9_leaves",140,"High Expression",3
"8121","UpstreamIntergenic","H3K27me1",0,"control9_leaves",-60,"High Expression",3
"8122","Promotor1000","H3K27me1",0.058,"control9_leaves",-40,"High Expression",3
"8123","Promotor500","H3K27me1",0,"control9_leaves",-20,"High Expression",3
"8124","Gene20","H3K27me1",0,"control9_leaves",20,"High Expression",3
"8125","Gene40","H3K27me1",0,"control9_leaves",40,"High Expression",3
"8126","Gene60","H3K27me1",0.207776635834269,"control9_leaves",60,"High Expression",3
"8127","Gene80","H3K27me1",0.333333333333333,"control9_leaves",80,"High Expression",3
"8128","Gene100","H3K27me1",0.0740168298129357,"control9_leaves",100,"High Expression",3
"8129","Downstream","H3K27me1",0,"control9_leaves",120,"High Expression",3
"8130","DownstreamIntergenic","H3K27me1",0,"control9_leaves",140,"High Expression",3
"8131","UpstreamIntergenic","H4K16ac",0,"control9_leaves",-60,"High Expression",3
"8132","Promotor1000","H4K16ac",0,"control9_leaves",-40,"High Expression",3
"8133","Promotor500","H4K16ac",0,"control9_leaves",-20,"High Expression",3
"8134","Gene20","H4K16ac",0,"control9_leaves",20,"High Expression",3
"8135","Gene40","H4K16ac",0,"control9_leaves",40,"High Expression",3
"8136","Gene60","H4K16ac",0,"control9_leaves",60,"High Expression",3
"8137","Gene80","H4K16ac",0,"control9_leaves",80,"High Expression",3
"8138","Gene100","H4K16ac",0,"control9_leaves",100,"High Expression",3
"8139","Downstream","H4K16ac",0,"control9_leaves",120,"High Expression",3
"8140","DownstreamIntergenic","H4K16ac",0,"control9_leaves",140,"High Expression",3
"8141","UpstreamIntergenic","H3K14ac",0,"control9_leaves",-60,"High Expression",3
"8142","Promotor1000","H3K14ac",0,"control9_leaves",-40,"High Expression",3
"8143","Promotor500","H3K14ac",0,"control9_leaves",-20,"High Expression",3
"8144","Gene20","H3K14ac",0,"control9_leaves",20,"High Expression",3
"8145","Gene40","H3K14ac",0,"control9_leaves",40,"High Expression",3
"8146","Gene60","H3K14ac",0,"control9_leaves",60,"High Expression",3
"8147","Gene80","H3K14ac",0,"control9_leaves",80,"High Expression",3
"8148","Gene100","H3K14ac",0,"control9_leaves",100,"High Expression",3
"8149","Downstream","H3K14ac",0,"control9_leaves",120,"High Expression",3
"8150","DownstreamIntergenic","H3K14ac",0,"control9_leaves",140,"High Expression",3
"8151","UpstreamIntergenic","H2A",0,"control9_leaves",-60,"High Expression",3
"8152","Promotor1000","H2A",0.170333333333333,"control9_leaves",-40,"High Expression",3
"8153","Promotor500","H2A",0.00733333333333333,"control9_leaves",-20,"High Expression",3
"8154","Gene20","H2A",0,"control9_leaves",20,"High Expression",3
"8155","Gene40","H2A",0.539165788079154,"control9_leaves",40,"High Expression",3
"8156","Gene60","H2A",0.666666666666667,"control9_leaves",60,"High Expression",3
"8157","Gene80","H2A",0.638242894058247,"control9_leaves",80,"High Expression",3
